Accession	IDList
GO:0016971	gene_Ani000778,gene_Ani008962,gene_Ani008963,gene_Ani020714
GO:0004517	gene_Ani011615,gene_Ani008748,gene_Ani007864
GO:0004965	gene_Ani016098,gene_Ani014237,gene_Ani016562,gene_Ani016208,gene_Ani011467,gene_Ani025018,gene_Ani014236,gene_Ani016211
GO:0008046	gene_Ani011340,gene_Ani011344
GO:0005523	gene_Ani007270,gene_Ani031764,gene_Ani018815,gene_Ani012661,gene_Ani025064,gene_Ani026957,gene_Ani012474
GO:1902388	gene_Ani007273
GO:0005242	gene_Ani002733,gene_Ani031228,gene_Ani029338,gene_Ani011403,gene_Ani010933,gene_Ani001242,gene_Ani011321,gene_Ani002329,gene_Ani032383,gene_Ani004969,gene_Ani002384,gene_Ani002385,gene_Ani017660,gene_Ani024532,gene_Ani029339,gene_Ani018895
GO:0004565	gene_Ani002739,gene_Ani019023,gene_Ani019022,gene_Ani013773
GO:0005136	gene_Ani028112,gene_Ani028115
GO:0051880	gene_Ani028116
GO:0043047	gene_Ani028116,gene_Ani006561,gene_Ani011711
GO:0003691	gene_Ani028116,gene_Ani022147,gene_Ani016165,gene_Ani030700,gene_Ani024091
GO:0004180	gene_Ani012227,gene_Ani015786,gene_Ani030189,gene_Ani033081,gene_Ani024585,gene_Ani007353,gene_Ani009419,gene_Ani025389,novel1242
GO:0004816	gene_Ani012220,gene_Ani029138
GO:0016829	gene_Ani014631,gene_Ani029507,gene_Ani018757,gene_Ani025933,gene_Ani022862,gene_Ani026742,gene_Ani019387,gene_Ani016925,gene_Ani020450,gene_Ani032465,gene_Ani024499,gene_Ani008930,gene_Ani021495,gene_Ani012554,gene_Ani014869,gene_Ani020828,gene_Ani033118,gene_Ani019250
GO:0035226	gene_Ani020730
GO:0008140	gene_Ani009892,gene_Ani032693,gene_Ani016476,gene_Ani005615
GO:0004364	gene_Ani028809,gene_Ani012797,gene_Ani025002,gene_Ani021011,gene_Ani007838,gene_Ani021127,gene_Ani021126,gene_Ani007837,gene_Ani008083,gene_Ani007836,gene_Ani012796,gene_Ani019663,gene_Ani019662
GO:0008332	gene_Ani017850,gene_Ani000105,gene_Ani001128,gene_Ani029754
GO:0030695	gene_Ani009362,gene_Ani010628,gene_Ani005068,gene_Ani000588,gene_Ani008964,gene_Ani025478,gene_Ani000589,gene_Ani027685
GO:0005216	gene_Ani008506,gene_Ani007301,gene_Ani026591,gene_Ani008120,gene_Ani003081,gene_Ani018650,gene_Ani020203,gene_Ani014587,gene_Ani006713,gene_Ani008338,gene_Ani008337,gene_Ani008718,gene_Ani033107,gene_Ani000958,gene_Ani017067,gene_Ani018648,gene_Ani025920,gene_Ani030703,novel5575,novel2175,gene_Ani031692
GO:0050291	gene_Ani004303,gene_Ani004243,gene_Ani005982,gene_Ani018530,gene_Ani004271,gene_Ani004272,gene_Ani010836
GO:0016410	gene_Ani004303
GO:0005159	gene_Ani012957
GO:0008269	gene_Ani012957
GO:0033699	gene_Ani006637
GO:0120108	gene_Ani006637
GO:0031491	gene_Ani006634,gene_Ani008540
GO:0008253	gene_Ani022658,gene_Ani015288,gene_Ani019857,gene_Ani019858,gene_Ani019859,gene_Ani023406,gene_Ani023408,gene_Ani024298,gene_Ani030342,gene_Ani020954,gene_Ani031619,gene_Ani023256,gene_Ani019744,gene_Ani016170,gene_Ani006936,gene_Ani024300
GO:0016263	gene_Ani017053,gene_Ani027194,gene_Ani016057,gene_Ani025385
GO:0004615	gene_Ani001941,gene_Ani007448,gene_Ani007331
GO:0004594	gene_Ani022388,gene_Ani029966,gene_Ani019321,gene_Ani032738
GO:0050839	gene_Ani009481,gene_Ani023950,gene_Ani012184,gene_Ani006812,gene_Ani024165,gene_Ani028665,gene_Ani019060
GO:0019838	gene_Ani022382,gene_Ani007177,gene_Ani030520,gene_Ani026180,gene_Ani026181,gene_Ani010557,gene_Ani007178
GO:0015232	gene_Ani027523,gene_Ani014592,gene_Ani017064,gene_Ani027528
GO:0045028	gene_Ani018625,gene_Ani026427,gene_Ani010977,gene_Ani014532,gene_Ani018624,gene_Ani010982,gene_Ani010981,gene_Ani018619,novel311
GO:0004042	gene_Ani001364
GO:0000339	gene_Ani027338,gene_Ani026057,gene_Ani003563,gene_Ani021449
GO:0008514	gene_Ani018999,gene_Ani013151,gene_Ani020292,gene_Ani013149,gene_Ani026637
GO:0008929	gene_Ani024732,gene_Ani015695
GO:0004807	gene_Ani024732,gene_Ani015695
GO:0019797	gene_Ani024737,gene_Ani004075,gene_Ani033252
GO:0031704	gene_Ani026389,gene_Ani007343
GO:0004439	gene_Ani026387,gene_Ani003042,gene_Ani024352
GO:0052745	gene_Ani026387,gene_Ani024352
GO:0046875	gene_Ani020425,gene_Ani012951,gene_Ani025577,gene_Ani025575,gene_Ani009844,gene_Ani028698,gene_Ani015602,gene_Ani015601,gene_Ani014737,gene_Ani025580,gene_Ani016706,gene_Ani032846,gene_Ani026755
GO:0005030	gene_Ani006016,gene_Ani025334
GO:0043121	gene_Ani006016
GO:0015171	gene_Ani016484
GO:0015276	gene_Ani001172,gene_Ani030046,gene_Ani032900,gene_Ani028895,gene_Ani008492
GO:0004972	gene_Ani001172
GO:0035591	gene_Ani011680,gene_Ani012394,gene_Ani001281,gene_Ani029591,gene_Ani029589,gene_Ani010700,gene_Ani012382,gene_Ani020809,gene_Ani007827
GO:0050135	gene_Ani011680,gene_Ani030614
GO:0061809	gene_Ani011680,gene_Ani030614
GO:0033897	gene_Ani011863,gene_Ani020137
GO:0034722	gene_Ani004289,gene_Ani021671,gene_Ani004653,novel4849,novel3108
GO:0004527	gene_Ani019904,gene_Ani024402,gene_Ani006216,gene_Ani023744,gene_Ani001896,gene_Ani000511,gene_Ani006955,gene_Ani001236,novel3489
GO:0047961	gene_Ani019906,gene_Ani033332,gene_Ani019905
GO:0033961	gene_Ani019907,gene_Ani023836
GO:0003756	gene_Ani030578,gene_Ani007443,gene_Ani007326,gene_Ani031796,gene_Ani030761,gene_Ani030760,gene_Ani030762,gene_Ani023715,gene_Ani017396,gene_Ani025052
GO:0061863	gene_Ani031998
GO:0051010	gene_Ani031998,gene_Ani020944,gene_Ani026884,gene_Ani033394,gene_Ani014477
GO:0004652	gene_Ani019684,gene_Ani023311,gene_Ani024424,gene_Ani005416,gene_Ani030125,gene_Ani016548
GO:0004536	gene_Ani027416,gene_Ani021130,gene_Ani004293,gene_Ani004294,gene_Ani001160
GO:0004691	gene_Ani006011,gene_Ani001570,gene_Ani032024,gene_Ani032025,gene_Ani032026,gene_Ani010502,gene_Ani032709,gene_Ani001568,gene_Ani032051,gene_Ani032050,gene_Ani006439,gene_Ani006012
GO:0019136	gene_Ani028494,gene_Ani005262
GO:0008094	gene_Ani023249,gene_Ani008773,gene_Ani023250,gene_Ani009183,gene_Ani024035,gene_Ani023457,gene_Ani023456,gene_Ani002936
GO:0003690	gene_Ani023249,gene_Ani018382,gene_Ani022025,gene_Ani033271,gene_Ani010589,gene_Ani016380,gene_Ani012542,gene_Ani012651,gene_Ani015471,gene_Ani024035,gene_Ani010708
GO:0016844	gene_Ani012565,gene_Ani020176
GO:0019956	gene_Ani014791,gene_Ani017773,gene_Ani009719,gene_Ani030631
GO:0001055	gene_Ani009191
GO:0008022	gene_Ani009196
GO:0030276	gene_Ani009197,gene_Ani028393,gene_Ani011881,gene_Ani002556,gene_Ani006388,gene_Ani002555,gene_Ani024971,gene_Ani012550,gene_Ani002985,gene_Ani026356,gene_Ani016011,gene_Ani003480,gene_Ani009225,gene_Ani005946
GO:0017061	gene_Ani014199
GO:0004679	gene_Ani001570,gene_Ani010502,gene_Ani032709,gene_Ani001568,gene_Ani006439
GO:0008381	gene_Ani013968,gene_Ani010800,gene_Ani010796,gene_Ani010797,gene_Ani010799,gene_Ani010798,gene_Ani030443,gene_Ani004689
GO:0042799	gene_Ani001086,gene_Ani018207
GO:0004462	gene_Ani019477
GO:0005542	gene_Ani014779,gene_Ani003791
GO:0042826	gene_Ani010439,gene_Ani026462,gene_Ani016321,gene_Ani010446,gene_Ani010440,gene_Ani017128,gene_Ani010436,gene_Ani024305
GO:0106274	gene_Ani033066,gene_Ani032519,gene_Ani001625,gene_Ani012332,gene_Ani012333,gene_Ani012330,gene_Ani012331,gene_Ani010508,gene_Ani013759,gene_Ani032520,gene_Ani001624,gene_Ani001627,gene_Ani001622,gene_Ani001617,gene_Ani001619,gene_Ani007116,gene_Ani012340,gene_Ani012347,gene_Ani012346,gene_Ani012345,novel1468,novel302,novel337,novel314
GO:0106275	gene_Ani033066,gene_Ani032519,gene_Ani001625,gene_Ani012332,gene_Ani012333,gene_Ani012330,gene_Ani012331,gene_Ani010508,gene_Ani013759,gene_Ani032520,gene_Ani001624,gene_Ani001627,gene_Ani001622,gene_Ani001617,gene_Ani001619,gene_Ani007116,gene_Ani012340,gene_Ani012347,gene_Ani012346,gene_Ani012345,novel1468,novel302,novel337,novel314
GO:0005518	gene_Ani002751,gene_Ani012891,gene_Ani026571,gene_Ani005566,novel1715
GO:0019781	gene_Ani005255,gene_Ani032951
GO:0102121	gene_Ani002750,gene_Ani004887,gene_Ani030178,gene_Ani020846,gene_Ani008898,gene_Ani026517
GO:0017040	gene_Ani002750,gene_Ani004887,gene_Ani030178,gene_Ani020846,gene_Ani008898,gene_Ani026517
GO:0033204	gene_Ani005709
GO:0004526	gene_Ani005709,gene_Ani022213,gene_Ani004419,gene_Ani005157
GO:0003796	gene_Ani030900,gene_Ani006612,gene_Ani006613,gene_Ani025864
GO:0004849	gene_Ani020932,gene_Ani023879,gene_Ani010188,gene_Ani010189,gene_Ani026962
GO:0004739	gene_Ani030908,gene_Ani004417,gene_Ani008472
GO:0005126	gene_Ani025714,gene_Ani025713,gene_Ani001350,gene_Ani001351,gene_Ani001353,novel1510
GO:0016836	gene_Ani029846,gene_Ani009785
GO:0004069	gene_Ani021481,gene_Ani018203,gene_Ani020056,gene_Ani005586
GO:0004415	gene_Ani031760,gene_Ani031761,gene_Ani021152,gene_Ani006070,gene_Ani031759,gene_Ani021162,gene_Ani008415,gene_Ani016714,gene_Ani016715,gene_Ani004391
GO:0004104	gene_Ani018613,gene_Ani018527,gene_Ani005862,gene_Ani005860,gene_Ani012524
GO:0004668	gene_Ani016870
GO:0022824	gene_Ani026590,gene_Ani006831,gene_Ani008522,gene_Ani015202,gene_Ani026589,gene_Ani026294
GO:0016594	gene_Ani026590,gene_Ani006831,gene_Ani008522,gene_Ani015202,gene_Ani026589,gene_Ani026294
GO:0008271	gene_Ani026597,gene_Ani012973,gene_Ani012974,gene_Ani021159,gene_Ani027197,gene_Ani004363,gene_Ani016997
GO:0005006	gene_Ani003593,gene_Ani020278,gene_Ani020279
GO:0047349	gene_Ani011476
GO:0004803	gene_Ani013918,gene_Ani000028,gene_Ani019617,gene_Ani032396,gene_Ani027468,gene_Ani032360,gene_Ani006317,gene_Ani000462,gene_Ani021888,gene_Ani013499,gene_Ani013329,gene_Ani009812,novel6358
GO:0035596	gene_Ani024445,gene_Ani024444,gene_Ani032743
GO:0035598	gene_Ani024445,gene_Ani024449
GO:0061712	gene_Ani024445,gene_Ani024449
GO:0004105	gene_Ani010150,gene_Ani030920,gene_Ani018994
GO:0004563	gene_Ani029717,gene_Ani001490,novel1922
GO:0102148	gene_Ani029717,gene_Ani001490,novel1922
GO:0008455	gene_Ani024196,gene_Ani024122,gene_Ani024137
GO:0019888	gene_Ani024192,gene_Ani007239,gene_Ani026064,gene_Ani020536,gene_Ani023003,gene_Ani023284,gene_Ani032446,gene_Ani028141,gene_Ani003235,gene_Ani003234,gene_Ani028719,gene_Ani026901,gene_Ani031313,gene_Ani023436,gene_Ani016910,gene_Ani029412,gene_Ani020535,gene_Ani025874,gene_Ani023002,gene_Ani011830
GO:0005247	gene_Ani028390,gene_Ani005960,gene_Ani001163,gene_Ani010051,gene_Ani012359,gene_Ani021537,gene_Ani015576,gene_Ani012285,gene_Ani027294,gene_Ani004948,gene_Ani033397
GO:0005545	gene_Ani028393,gene_Ani011881,gene_Ani024971,gene_Ani012550,gene_Ani002985,gene_Ani005946,gene_Ani002498
GO:0004356	gene_Ani028824,gene_Ani010059,gene_Ani017337,gene_Ani032773
GO:0004865	gene_Ani016554,gene_Ani003124,gene_Ani026461
GO:0004707	gene_Ani011616,gene_Ani030318,gene_Ani018819,gene_Ani021093,gene_Ani032586,gene_Ani020638,gene_Ani019815,gene_Ani021035,gene_Ani028360,gene_Ani030233,gene_Ani012693,gene_Ani028933
GO:0043138	gene_Ani003499,gene_Ani022991,gene_Ani022990,gene_Ani022992
GO:0005185	gene_Ani009347,gene_Ani020401,gene_Ani020359
GO:0005504	gene_Ani009345,gene_Ani007121,gene_Ani017890,gene_Ani025015,gene_Ani020358,gene_Ani016896
GO:0004757	gene_Ani009343,gene_Ani020356
GO:0016780	gene_Ani020673,gene_Ani001323,gene_Ani012937,gene_Ani022888,gene_Ani027236,gene_Ani004105,gene_Ani027116,gene_Ani011773
GO:0036374	gene_Ani006349,gene_Ani002672,gene_Ani002670,gene_Ani002671
GO:0005049	gene_Ani006619,gene_Ani001646,gene_Ani014889,gene_Ani020214,gene_Ani022401,gene_Ani003216
GO:0019894	gene_Ani022670,gene_Ani023785,gene_Ani024846
GO:0106029	gene_Ani006616,gene_Ani032593
GO:0050811	gene_Ani025488,gene_Ani026709,gene_Ani014604
GO:0070679	gene_Ani025488,gene_Ani020890,gene_Ani017027,gene_Ani018359,gene_Ani014604,gene_Ani033180
GO:0005251	gene_Ani022454,gene_Ani021113,gene_Ani031161
GO:0050567	gene_Ani022450,gene_Ani007144,gene_Ani008114,gene_Ani022449
GO:0004822	gene_Ani022450,gene_Ani032487,gene_Ani032488
GO:0005078	gene_Ani001258,gene_Ani001498,gene_Ani030281
GO:0015301	gene_Ani012973,gene_Ani012974,gene_Ani001305,gene_Ani001304,gene_Ani015056,gene_Ani027197,gene_Ani031089,gene_Ani016997,gene_Ani030119,gene_Ani009696
GO:0042054	gene_Ani030096,gene_Ani032894
GO:0015165	gene_Ani020615,gene_Ani023048,gene_Ani020831,gene_Ani025772,gene_Ani010161
GO:0004657	gene_Ani007849,gene_Ani028987
GO:0008817	gene_Ani008128
GO:0005261	gene_Ani001347,gene_Ani001790,gene_Ani014442,gene_Ani005757,gene_Ani004081,gene_Ani001954,gene_Ani004080,gene_Ani027860,gene_Ani001873
GO:0016155	gene_Ani012606,gene_Ani017430,gene_Ani017431
GO:0016742	gene_Ani012606,gene_Ani017430,gene_Ani017431
GO:0004896	gene_Ani026360,gene_Ani009429,gene_Ani003418,gene_Ani028182,gene_Ani024330,gene_Ani007798,gene_Ani007781,gene_Ani001959,gene_Ani026482,gene_Ani000691,gene_Ani000694,gene_Ani000695,gene_Ani020986,gene_Ani017124,gene_Ani001446,gene_Ani024809,novel2363,gene_Ani000621
GO:0004379	gene_Ani029981,gene_Ani025102,gene_Ani025104,gene_Ani000836,gene_Ani016652,gene_Ani000805,gene_Ani016654
GO:0004766	gene_Ani027176
GO:0052925	gene_Ani010601
GO:0003839	gene_Ani015388,gene_Ani023620,novel694
GO:0004540	gene_Ani016601,gene_Ani026309,gene_Ani005967,gene_Ani010505,gene_Ani006955
GO:0001222	gene_Ani009759
GO:0004825	gene_Ani016609,gene_Ani026635
GO:0000993	gene_Ani007935,gene_Ani026665,gene_Ani004746,gene_Ani028586,gene_Ani010122
GO:0000062	gene_Ani025102,gene_Ani025104,gene_Ani014070,gene_Ani030414,gene_Ani030470,gene_Ani022774,gene_Ani010155,gene_Ani020712,gene_Ani016652,gene_Ani030409,gene_Ani029984,gene_Ani029985,gene_Ani023699,gene_Ani016654
GO:0015016	gene_Ani029479,gene_Ani007213,gene_Ani028346,gene_Ani007332,gene_Ani025767,gene_Ani025766,gene_Ani019568,gene_Ani028344
GO:0004683	gene_Ani029478,gene_Ani019571,gene_Ani028043,gene_Ani004649,gene_Ani032369,gene_Ani002536,gene_Ani007243,gene_Ani002583,gene_Ani002537
GO:0030620	gene_Ani005970
GO:0003883	gene_Ani015905
GO:0004151	gene_Ani023885
GO:0004088	gene_Ani023885,gene_Ani014929
GO:0016597	gene_Ani023885,gene_Ani014658
GO:0004070	gene_Ani023885
GO:0016812	gene_Ani023885
GO:0003727	gene_Ani032510,gene_Ani030177,gene_Ani003342,gene_Ani003345
GO:0008113	gene_Ani023888,gene_Ani022590,gene_Ani023890,gene_Ani022588
GO:0016715	gene_Ani025388,gene_Ani025383
GO:0070287	gene_Ani023083,gene_Ani023078
GO:0046935	gene_Ani009753,gene_Ani017340,gene_Ani001458,gene_Ani017339,gene_Ani030727,gene_Ani001457
GO:0008276	gene_Ani001155,gene_Ani016963,gene_Ani016964
GO:0005042	gene_Ani007759,gene_Ani028791,gene_Ani028792,gene_Ani004415,gene_Ani008380,gene_Ani002405,gene_Ani002407,gene_Ani002409,gene_Ani007761,gene_Ani028793,gene_Ani026103
GO:0005330	gene_Ani024459
GO:0017174	gene_Ani022026
GO:0034647	gene_Ani013721,gene_Ani021068,gene_Ani021315
GO:0004450	gene_Ani014715,gene_Ani014714,gene_Ani018115
GO:0016316	gene_Ani017745,gene_Ani006631,gene_Ani014326
GO:0042162	gene_Ani029869,gene_Ani005772,gene_Ani005771,gene_Ani013663,gene_Ani030701
GO:0008013	gene_Ani027991,gene_Ani006696,gene_Ani019048,gene_Ani006566,gene_Ani006565,gene_Ani002571,gene_Ani027150,gene_Ani026636,gene_Ani009533,gene_Ani032724,gene_Ani026123,gene_Ani002654,gene_Ani000705,gene_Ani027989
GO:0008483	gene_Ani010451,gene_Ani030077,gene_Ani028902,gene_Ani010278,gene_Ani005301,gene_Ani011795,gene_Ani024161,gene_Ani021163,gene_Ani004579,gene_Ani009971
GO:0061513	gene_Ani014215,gene_Ani009152
GO:0005127	gene_Ani008252,gene_Ani006162,gene_Ani006799
GO:0000213	gene_Ani018757,gene_Ani032465
GO:0008139	gene_Ani030923
GO:0004438	gene_Ani030924,gene_Ani026511,gene_Ani008535,gene_Ani007989,gene_Ani007397,gene_Ani008485,gene_Ani005868,gene_Ani005869,gene_Ani029953,gene_Ani016096,gene_Ani017439,gene_Ani020566,gene_Ani007941,gene_Ani022391,gene_Ani028151
GO:0017150	gene_Ani031526,gene_Ani031527,gene_Ani012514,gene_Ani015472
GO:0140581	gene_Ani026649,gene_Ani017654
GO:0004985	gene_Ani024937,gene_Ani009739
GO:0019787	gene_Ani021679,gene_Ani002629,gene_Ani017572
GO:0003910	gene_Ani006982,gene_Ani010580,gene_Ani009182
GO:0004129	gene_Ani001078,gene_Ani030998,gene_Ani018889
GO:0047464	gene_Ani005502,gene_Ani032373
GO:0016810	gene_Ani007236,gene_Ani012409,gene_Ani028028,gene_Ani025297,gene_Ani029415,gene_Ani003232,gene_Ani020538
GO:0016251	gene_Ani005056,gene_Ani006393,gene_Ani005756,gene_Ani009036,gene_Ani009020
GO:0004828	gene_Ani027548,gene_Ani012162
GO:0009374	gene_Ani013464,gene_Ani003184,gene_Ani005208
GO:0061608	gene_Ani003069,gene_Ani001451,gene_Ani032426,gene_Ani011002,gene_Ani030816,gene_Ani032283
GO:0061799	gene_Ani022615,gene_Ani022608
GO:0061798	gene_Ani022615,gene_Ani022608
GO:0030976	gene_Ani019022,gene_Ani032368,gene_Ani024499,gene_Ani013773,gene_Ani019764,gene_Ani019765,gene_Ani002582,gene_Ani002537,gene_Ani021440
GO:0004844	gene_Ani008259,gene_Ani009257
GO:0016493	gene_Ani023698,gene_Ani023697,gene_Ani021891,gene_Ani031151
GO:0015057	gene_Ani008789,gene_Ani026327,gene_Ani028947,gene_Ani028948,gene_Ani028949,gene_Ani015133,gene_Ani008790,gene_Ani028946,gene_Ani028950
GO:0005172	gene_Ani006823,gene_Ani033078,gene_Ani024387
GO:0042056	gene_Ani006823,gene_Ani033078,gene_Ani024387
GO:0043185	gene_Ani006823,gene_Ani033078
GO:0003881	gene_Ani001324
GO:0003938	gene_Ani018487,gene_Ani021154,gene_Ani021155
GO:0016765	gene_Ani023933,gene_Ani025524
GO:0005118	gene_Ani029464,gene_Ani029333
GO:0008376	gene_Ani005313,gene_Ani014441,gene_Ani017732,gene_Ani031410,gene_Ani020366,gene_Ani003507,gene_Ani003505,gene_Ani003309,gene_Ani005974,gene_Ani031408
GO:0004908	gene_Ani015142,gene_Ani015143,gene_Ani014668,gene_Ani012101,gene_Ani012102,gene_Ani013911,gene_Ani014670,gene_Ani015238,gene_Ani015239,gene_Ani015236,gene_Ani015237
GO:0004510	gene_Ani005513,gene_Ani018329,gene_Ani032365,gene_Ani033482
GO:0004298	gene_Ani027836,gene_Ani020225,gene_Ani028942,gene_Ani016298,gene_Ani032421,gene_Ani019935,gene_Ani015645,gene_Ani009516,gene_Ani017789,gene_Ani015648,gene_Ani009517,gene_Ani015301
GO:0005153	gene_Ani004939,gene_Ani004940,gene_Ani004605,gene_Ani007241
GO:0004145	gene_Ani007911,gene_Ani007912,gene_Ani030853
GO:0060703	gene_Ani027172
GO:0004616	gene_Ani027158
GO:0008892	gene_Ani008418
GO:0004856	gene_Ani031268
GO:0015349	gene_Ani023064,gene_Ani013151,gene_Ani025704,gene_Ani025703,gene_Ani013149
GO:0015173	gene_Ani023064
GO:0019003	gene_Ani031264,gene_Ani029514,gene_Ani009339,gene_Ani030526
GO:0045131	gene_Ani005962
GO:0005104	gene_Ani028725,gene_Ani008656,gene_Ani025655,gene_Ani003180,gene_Ani017946,gene_Ani007788,gene_Ani007805,gene_Ani026631,gene_Ani012541,gene_Ani028095,gene_Ani021700,gene_Ani025923,gene_Ani026507,gene_Ani007806,gene_Ani003952
GO:0019904	gene_Ani023207,gene_Ani018986,gene_Ani020096,gene_Ani007133,gene_Ani020113,gene_Ani001934,gene_Ani022264,gene_Ani029671,gene_Ani011529,gene_Ani017709,gene_Ani024553,gene_Ani003047,gene_Ani022473
GO:0099104	gene_Ani023200
GO:0051428	gene_Ani009731
GO:0016521	gene_Ani009731,gene_Ani004889
GO:0003860	gene_Ani014954
GO:0034618	gene_Ani007862
GO:0004016	gene_Ani014486,gene_Ani024423,gene_Ani006140,gene_Ani006141,gene_Ani022772,gene_Ani010544,gene_Ani024044,gene_Ani005418,gene_Ani009471,gene_Ani024375,gene_Ani023137,gene_Ani006139,gene_Ani016549
GO:0102158	gene_Ani014484,gene_Ani018270,gene_Ani004668,novel4969
GO:0102343	gene_Ani014484,gene_Ani018270,gene_Ani004668,novel4969
GO:0102344	gene_Ani014484,gene_Ani018270,gene_Ani004668,novel4969
GO:0102345	gene_Ani014484,gene_Ani018270,gene_Ani004668,novel4969
GO:0016519	gene_Ani006424,gene_Ani011660
GO:0004760	gene_Ani017289
GO:0008453	gene_Ani017289
GO:0004038	gene_Ani017288
GO:0050897	gene_Ani017288
GO:0003920	gene_Ani016159,gene_Ani005921
GO:0061711	gene_Ani014959
GO:0005109	gene_Ani029808
GO:0004556	gene_Ani010023,gene_Ani022668
GO:0103025	gene_Ani010023,gene_Ani022668
GO:0042910	gene_Ani011707,gene_Ani011708,gene_Ani028286,gene_Ani028285,gene_Ani028284,gene_Ani021437,gene_Ani019768,novel2419,gene_Ani022397,novel2418
GO:0035173	gene_Ani031097
GO:0005092	gene_Ani025691,gene_Ani028165,gene_Ani015027,gene_Ani028350
GO:0001965	gene_Ani025691,gene_Ani025433,gene_Ani028350
GO:0004378	gene_Ani025133
GO:0102704	gene_Ani025133
GO:0004800	gene_Ani020790,gene_Ani024189,gene_Ani023001
GO:0000701	gene_Ani020794
GO:0031624	gene_Ani018273,gene_Ani014528,novel2795
GO:0008467	gene_Ani000688,gene_Ani000685
GO:0008757	gene_Ani007215,gene_Ani007334
GO:0042500	gene_Ani003261,gene_Ani009579,gene_Ani017916
GO:0016712	gene_Ani009302,gene_Ani023541,gene_Ani023540,gene_Ani012337,gene_Ani006525,gene_Ani012351,gene_Ani023534,gene_Ani023535,gene_Ani023536,gene_Ani023537,gene_Ani023538,gene_Ani001688
GO:0030337	gene_Ani002688
GO:0016798	gene_Ani003080,gene_Ani022163,gene_Ani028731,gene_Ani031840,gene_Ani015932
GO:0016314	gene_Ani003081,gene_Ani029953,gene_Ani022391
GO:0004365	gene_Ani025315
GO:0031628	gene_Ani002359,gene_Ani002358,gene_Ani023795
GO:0004742	gene_Ani028579
GO:0015137	gene_Ani021055,gene_Ani028288
GO:0015141	gene_Ani021055,gene_Ani028288,gene_Ani009278
GO:0017153	gene_Ani021055,gene_Ani028288
GO:0004747	gene_Ani022618
GO:0004596	gene_Ani001159,gene_Ani030823,gene_Ani024083,gene_Ani026956
GO:0031593	gene_Ani022610,gene_Ani004245,gene_Ani015533,gene_Ani005990,gene_Ani006474,gene_Ani029186,gene_Ani028079
GO:0003972	gene_Ani012425,gene_Ani012438
GO:0008745	gene_Ani017611,gene_Ani000559,gene_Ani000560
GO:0000146	gene_Ani018640,gene_Ani023403,gene_Ani017251,gene_Ani017273,gene_Ani009573,gene_Ani022823,gene_Ani004279,gene_Ani028609
GO:0070063	gene_Ani026064,gene_Ani029410
GO:0008395	gene_Ani023540,gene_Ani023892
GO:0004044	gene_Ani023542
GO:0004639	gene_Ani023542
GO:0004638	gene_Ani023542
GO:0043727	gene_Ani023542
GO:0005220	gene_Ani020890,gene_Ani017027,gene_Ani018359,gene_Ani033180
GO:0003870	gene_Ani020890,gene_Ani020891,gene_Ani032462
GO:0051499	gene_Ani022497,gene_Ani017562,gene_Ani017563
GO:0018025	gene_Ani019517
GO:0008448	gene_Ani000565
GO:0047419	gene_Ani000565
GO:0005094	gene_Ani000474,gene_Ani001162
